Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	ESC(iPS)	SGL	17681	Msc
Aiba	ESC(iPS)	SGL	17685	Msh2
Aiba	ESC(iPS)	SGL	17686	Msh3
Aiba	ESC(iPS)	SGL	17688	Msh6
Aiba	ESC(iPS)	SGL	17750	Mt2
Aiba	ESC(iPS)	SGL	17752	Mt4
Aiba	ESC(iPS)	SGL	17765	Mtf2
Aiba	ESC(iPS)	SGL	17766	Nudt1
Aiba	ESC(iPS)	SGL	17829	Muc1
Aiba	ESC(iPS)	SGL	17840	Mup1
Aiba	ESC(iPS)	SGL	17843	Mup4
Aiba	ESC(iPS)	SGL	17844	Mup5
Aiba	ESC(iPS)	SGL	17863	Myb
Aiba	ESC(iPS)	SGL	17865	Mybl2
Aiba	ESC(iPS)	SGL	17868	Mybpc3
Aiba	ESC(iPS)	SGL	17884	Myh4
Aiba	ESC(iPS)	SGL	17888	Myh6
Aiba	ESC(iPS)	SGL	17897	Myl3
Aiba	ESC(iPS)	SGL	17898	Myl7
Aiba	ESC(iPS)	SGL	17907	Mylpf
Aiba	ESC(iPS)	SGL	17916	Myo1f
Aiba	ESC(iPS)	SGL	17919	Myo5b
Aiba	ESC(iPS)	SGL	17975	Ncl
Aiba	ESC(iPS)	SGL	17979	Ncoa3
Aiba	ESC(iPS)	SGL	18005	Nek2
Aiba	ESC(iPS)	SGL	18012	Neurod1
Aiba	ESC(iPS)	SGL	18016	Nf2
Aiba	ESC(iPS)	SGL	18020	Nfatc2ip
Aiba	ESC(iPS)	SGL	18025	Nfe2l3
Aiba	ESC(iPS)	SGL	18040	Nefm
Aiba	ESC(iPS)	SGL	18050	Klk1b3
Aiba	ESC(iPS)	SGL	18071	Nhlh1
Aiba	ESC(iPS)	SGL	18082	Nipsnap1
Aiba	ESC(iPS)	SGL	18092	Nkx2-6
Aiba	ESC(iPS)	SGL	18095	Nkx3-1
Aiba	ESC(iPS)	SGL	18109	Mycn
Aiba	ESC(iPS)	SGL	18132	Notch4
Aiba	ESC(iPS)	SGL	18160	Npr1
Aiba	ESC(iPS)	SGL	18188	Nrtn
Aiba	ESC(iPS)	SGL	18197	Nsg2
Aiba	ESC(iPS)	SGL	18208	Ntn1
Aiba	ESC(iPS)	SGL	18231	Nxph1
Aiba	ESC(iPS)	SGL	18260	Ocln
Aiba	ESC(iPS)	SGL	18300	Oit1
Aiba	ESC(iPS)	SGL	18387	Oprk1
Aiba	ESC(iPS)	SGL	18389	Oprl1
Aiba	ESC(iPS)	SGL	18392	Orc1l
Aiba	ESC(iPS)	SGL	18393	Orc2l
Aiba	ESC(iPS)	SGL	18400	Slc22a18
Aiba	ESC(iPS)	SGL	18413	Osm
Aiba	ESC(iPS)	SGL	18424	Otx2
Aiba	ESC(iPS)	SGL	18426	Ovol1
Aiba	ESC(iPS)	SGL	18439	P2rx7
Aiba	ESC(iPS)	SGL	18508	Pax6
Aiba	ESC(iPS)	SGL	18549	Pcsk2
Aiba	ESC(iPS)	SGL	18585	Pde9a
