Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(SLAM)	SGL	213011	Zfp583
Kiel	HSC(SLAM)	SGL	213081	Wdr19
Kiel	HSC(SLAM)	SGL	213539	Bag2
Kiel	HSC(SLAM)	SGL	213541	Ythdf2
Kiel	HSC(SLAM)	SGL	21355	Tap2
Kiel	HSC(SLAM)	SGL	213742	Xist
Kiel	HSC(SLAM)	SGL	21416	Tcf7l2
Kiel	HSC(SLAM)	SGL	214162	Mll1
Kiel	HSC(SLAM)	SGL	214345	Lrrc1
Kiel	HSC(SLAM)	SGL	214459	Fnbp1l
Kiel	HSC(SLAM)	SGL	214579	Aldh5a1
Kiel	HSC(SLAM)	SGL	214639	4930486L24Rik
Kiel	HSC(SLAM)	SGL	214742	Rcor3
Kiel	HSC(SLAM)	SGL	214804	Syde2
Kiel	HSC(SLAM)	SGL	215008	Vezt
Kiel	HSC(SLAM)	SGL	215160	Rhbdd2
Kiel	HSC(SLAM)	SGL	215693	Zmat1
Kiel	HSC(SLAM)	SGL	215789	Phactr2
Kiel	HSC(SLAM)	SGL	215900	A630077B13Rik
Kiel	HSC(SLAM)	SGL	216136	Ilvbl
Kiel	HSC(SLAM)	SGL	216190	Appl2
Kiel	HSC(SLAM)	SGL	216233	Socs2
Kiel	HSC(SLAM)	SGL	216505	Pik3ip1
Kiel	HSC(SLAM)	SGL	216551	1110067D22Rik
Kiel	HSC(SLAM)	SGL	216565	Ehbp1
Kiel	HSC(SLAM)	SGL	216766	Gemin5
Kiel	HSC(SLAM)	SGL	216987	Utp6
Kiel	HSC(SLAM)	SGL	217012	Unc45b
Kiel	HSC(SLAM)	SGL	217082	Hlf
Kiel	HSC(SLAM)	SGL	217265	Abca5
Kiel	HSC(SLAM)	SGL	217333	Trim47
Kiel	HSC(SLAM)	SGL	217588	Mbip
Kiel	HSC(SLAM)	SGL	217664	Mgat2
Kiel	HSC(SLAM)	SGL	217705	9830169C18Rik
Kiel	HSC(SLAM)	SGL	21780	Tfam
Kiel	HSC(SLAM)	SGL	21788	Tfpi
Kiel	HSC(SLAM)	SGL	217882	AW555464
Kiel	HSC(SLAM)	SGL	217946	Cdca7l
Kiel	HSC(SLAM)	SGL	21807	Tsc22d1
Kiel	HSC(SLAM)	SGL	21814	Tgfbr3
Kiel	HSC(SLAM)	SGL	21817	Tgm2
Kiel	HSC(SLAM)	SGL	21822	Tgtp
Kiel	HSC(SLAM)	SGL	218311	Zfp455
