202703_at	1.38530705	0.721861627
223199_at	0.624072007	1.602379194
204036_at	4.443844433	0.22503038
1552897_a_at	2.752923407	0.363250208
209249_s_at	1.636015299	0.611241228
218452_at	1.297504368	0.770710315
209472_at	1.81455069	0.551100614
209009_at	1.534648768	0.651614898
200605_s_at	2.094868173	0.477357006
209056_s_at	1.630192932	0.613424326
214574_x_at	0.799536541	1.250724574
204208_at	1.410179973	0.709129345
203187_at	2.013693763	0.49659984
201526_at	0.689243284	1.450866513
40359_at	0.76852558	1.301192864
209449_at	1.427654526	0.700449571
215020_at	0.430275378	2.324093015
203013_at	1.278360874	0.782251726
216841_s_at	2.526402852	0.395819693
201916_s_at	1.702417687	0.587399912
216942_s_at	2.178969792	0.458932475
221452_s_at	2.31566242	0.431841874
212184_s_at	1.568752665	0.637449116
217938_s_at	1.456483429	0.686585223
205078_at	2.019786289	0.495101885
213875_x_at	1.675830747	0.596718972
242557_at	1.217416935	0.821411277
218308_at	0.676018007	1.479250538
210284_s_at	1.947073795	0.513591217
219566_at	0.717334754	1.394049283
225891_at	0.74954894	1.334135699
223064_at	1.523814943	0.656247666
222229_x_at	1.516635551	0.659354187
225441_x_at	1.458708502	0.685537925
218300_at	0.802931384	1.245436435
202141_s_at	1.458742393	0.685521998
210176_at	1.766674325	0.566035282
223170_at	2.101979395	0.475742056
227213_at	1.650991863	0.605696504
211068_x_at	1.471908746	0.679389944
203452_at	0.671576337	1.489034002
208947_s_at	0.710993008	1.406483592
211033_s_at	1.535403602	0.651294551
218944_at	0.776958862	1.287069431
222609_s_at	1.424040206	0.702227364
215096_s_at	1.497270467	0.667882004
214708_at	1.967272183	0.50831807
239280_at	1.22708686	0.814938235
206307_s_at	3.234420866	0.30917436
226813_at	1.295562754	0.771865351
225065_x_at	2.178752429	0.458978261
218090_s_at	1.524627436	0.655897943
213501_at	1.721425082	0.580914041
219376_at	1.575374415	0.634769735
1554080_at	1.558770185	0.641531388
200666_s_at	0.646835385	1.545988398
243209_at	1.871722176	0.534267325
219006_at	1.675138888	0.596965426
213392_at	2.03119125	0.492321932
202281_at	0.617516916	1.619388836
232902_s_at	1.726554576	0.579188178
204928_s_at	0.655956539	1.524491243
212070_at	0.492825747	2.029114766
243413_at	1.27235344	0.785945138
205799_s_at	3.761621208	0.265842823
212837_at	1.250454278	0.799709368
221851_at	0.72004336	1.388805253
206604_at	0.761625856	1.312980636
224739_at	0.538044157	1.858583514
209016_s_at	0.03249971	30.76950508
242025_at	0.537977935	1.858812294
227620_at	2.218770842	0.450699992
207198_s_at	2.139354186	0.467430782
222746_s_at	0.316737298	3.157190535
210817_s_at	1.705319534	0.586400367
209607_x_at	0.654826288	1.527122564
225174_at	1.660374058	0.602273924
230435_at	1.683965703	0.593836322
212819_at	6.67034647	0.14991725
223443_s_at	1.699614102	0.588368853
219176_at	1.636818638	0.610941235
44120_at	0.6263395	1.596578213
1553956_at	1.657716651	0.603239401
205139_s_at	2.155008365	0.464035322
238681_at	1.795655035	0.556899839
203659_s_at	1.375375957	0.727073928
226694_at	0.345435684	2.894894903
226010_at	0.668708016	1.495420984
214764_at	1.522830964	0.656671701
225550_at	1.433812831	0.697441101
229450_at	1.928773485	0.518464199
210740_s_at	0.511437622	1.955272659
221229_s_at	1.628718551	0.613979622
203457_at	1.513493469	0.660723036
240117_at	0.405828646	2.464094167
225793_at	1.535164126	0.651396149
228092_at	2.057416607	0.486046431
227655_at	0.787189145	1.27034272
206500_s_at	0.755765824	1.32316118
231857_s_at	1.375362734	0.727080919
220631_at	1.348813274	0.741392466
228835_at	1.545596598	0.646999354
208945_s_at	1.503569031	0.665084196
201833_at	1.493125558	0.669736041
224650_at	0.239549007	4.17451115
204425_at	0.749776983	1.333729926
1557353_at	0.678699777	1.473405523
227747_at	0.611021904	1.636602541
216035_x_at	1.787864887	0.559326383
220178_at	0.715162447	1.39828371
201764_at	0.563930803	1.773267206
242601_at	0.281028323	3.5583602
224474_x_at	1.412631623	0.707898637
213072_at	0.779322055	1.283166559
206204_at	2.074785261	0.48197759
202005_at	0.633688937	1.578061319
212277_at	1.587043754	0.630102351
224129_s_at	1.61990687	0.617319439
216996_s_at	1.709911536	0.584825577
57540_at	1.422834193	0.702822581
221786_at	1.764623264	0.566693198
211865_s_at	0.748399632	1.336184516
242354_at	0.436763867	2.289566687
54632_at	1.359518329	0.735554629
217900_at	1.758172199	0.568772502
228739_at	3.46156489	0.288886683
1559681_a_at	1.359655935	0.735480186
213239_at	1.477433473	0.676849427
226102_at	1.335841731	0.748591676
213651_at	0.468612083	2.133961195
234001_s_at	0.75154037	1.330600511
209810_at	3.796111275	0.263427473
221823_at	0.328752235	3.041804411
204703_at	1.369431294	0.730230136
226833_at	1.507248804	0.66346047
235756_at	0.508530152	1.966451736
217784_at	0.721028438	1.386907848
218458_at	2.20632957	0.453241444
222904_s_at	0.333913239	2.994789909
212727_at	0.670407462	1.491630175
227477_at	0.612262511	1.633286347
223035_s_at	1.256792886	0.795676051
1557146_a_at	2.508277786	0.398679925
64440_at	0.855865785	1.168407497
218046_s_at	1.476808418	0.677135902
223187_s_at	1.439031352	0.694911892
227272_at	0.525646033	1.902420902
213815_x_at	0.814079338	1.228381501
210774_s_at	1.457374033	0.686165649
221477_s_at	1.558362174	0.641699354
214220_s_at	1.809705187	0.552576192
218777_at	0.761811188	1.312661215
225497_at	1.948196055	0.513295362
1558088_a_at	0.641877719	1.557929136
214080_x_at	0.812293188	1.231082588
209600_s_at	1.451286177	0.689043978
204659_s_at	0.693068622	1.442858569
224629_at	0.689399957	1.45053679
208127_s_at	1.643891596	0.608312618
200055_at	0.667281123	1.498618747
211744_s_at	2.530960602	0.395106901
202525_at	0.273314987	3.658782162
1555968_a_at	0.342445231	2.920174995
225449_at	0.743327031	1.345302887
232614_at	0.444624423	2.249089228
207540_s_at	0.445592842	2.24420122
219833_s_at	1.809201068	0.552730162
206066_s_at	1.286888423	0.777068145
213434_at	1.468604726	0.680918414
203709_at	0.73041452	1.369085597
212051_at	1.434199182	0.697253222
215093_at	0.712173141	1.404152927
204119_s_at	1.684256155	0.593733914
234947_s_at	1.750851581	0.571150639
226251_at	1.492961408	0.669809678
212458_at	1.700515506	0.588056972
212818_s_at	4.055928496	0.24655267
219388_at	0.465585247	2.14783438
1557103_a_at	0.693904562	1.441120372
222234_s_at	0.599273399	1.668687451
244023_at	0.474087137	2.109316878
201966_at	1.547000919	0.646412027
202100_at	1.573176301	0.635656664
234982_at	2.029988717	0.492613575
231941_s_at	0.294073387	3.400511723
204166_at	0.7788097	1.284010715
228338_at	0.317811259	3.146521628
203733_at	0.569175201	1.756928267
217197_x_at	1.643098596	0.608606204
202432_at	2.273605581	0.439830025
200955_at	1.63213283	0.61269523
1552711_a_at	1.31661933	0.759520977
218612_s_at	0.72445636	1.380345394
217744_s_at	2.373139566	0.421382718
214221_at	1.726113257	0.579336261
223221_at	1.677211412	0.596227758
226440_at	1.387182922	0.720885461
202597_at	0.537844928	1.859271972
206503_x_at	0.721834775	1.385358582
214946_x_at	1.457762916	0.685982603
1555039_a_at	2.694957085	0.371063423
213861_s_at	1.401878305	0.71332868
231921_at	1.743333086	0.573613848
214214_s_at	1.928497768	0.518538324
218307_at	1.513059778	0.66091242
212504_at	2.267150463	0.441082326
213624_at	2.194323062	0.45572141
210156_s_at	1.903657909	0.525304465
243115_at	4.504819001	0.221984501
226068_at	0.2707776	3.693067675
223548_at	1.228321891	0.814118846
220936_s_at	0.675809528	1.479706868
205934_at	4.008064569	0.249496979
202247_s_at	0.764091282	1.308744156
1563318_s_at	0.719443469	1.389963275
219253_at	1.624372346	0.615622399
201256_at	1.635586636	0.611401425
1569366_a_at	1.31184806	0.7622834
202071_at	0.546654702	1.82930833
243060_at	0.348845103	2.866601803
224368_s_at	2.137137113	0.467915696
213285_at	0.212094703	4.714874929
226541_at	1.815988734	0.550664209
213242_x_at	0.704791917	1.418858498
225092_at	1.793667676	0.557516877
230807_at	0.508645009	1.966007693
204680_s_at	0.820476302	1.218804245
204613_at	1.527641414	0.654603882
224512_s_at	1.528101813	0.654406658
226588_at	1.473357427	0.678721933
202152_x_at	0.823902513	1.21373583
1554112_a_at	1.635304826	0.611506787
204255_s_at	0.427756643	2.337777836
215021_s_at	0.406927947	2.45743751
218073_s_at	1.722744819	0.580469022
205811_at	1.349836192	0.740830633
218526_s_at	1.788957697	0.55898471
37278_at	0.84707576	1.180531951
224468_s_at	0.664675373	1.504493833
219467_at	1.635488991	0.611437928
202654_x_at	2.031328206	0.492288739
202959_at	2.027546038	0.49320705
218494_s_at	0.622095475	1.607470301
1557965_at	1.688476466	0.592249889
226696_at	1.315273539	0.760298121
212526_at	1.852395468	0.539841528
221893_s_at	0.554256253	1.804219608
208813_at	1.554733362	0.643197106
209257_s_at	1.65363634	0.604727881
38766_at	0.718222871	1.392325475
1555097_a_at	12.88194455	0.077628032
208989_s_at	0.697118555	1.434476235
220943_s_at	1.737924684	0.575398928
202405_at	1.59813871	0.625727913
203598_s_at	1.529448978	0.653830245
213374_x_at	2.006866048	0.498289361
226988_s_at	0.671560706	1.489068658
212453_at	1.680414748	0.595091183
202754_at	1.432131427	0.698259937
226259_at	1.376241462	0.726616679
1555141_a_at	1.182539352	0.845637821
212986_s_at	1.303708391	0.767042697
201295_s_at	3.386682761	0.295274187
210358_x_at	0.671585155	1.48901445
209008_x_at	0.424010091	2.358434436
204207_s_at	1.537856781	0.65025561
212328_at	0.410523031	2.435916925
218512_at	1.493353927	0.669633623
204655_at	0.609793556	1.639899259
239650_at	3.217665648	0.310784311
235411_at	1.28370357	0.778996042
207826_s_at	0.513668529	1.946780743
204978_at	0.831833207	1.202164077
240284_x_at	0.533844901	1.873203244
205308_at	0.602146572	1.660725222
236259_at	0.772130875	1.295117231
209379_s_at	1.47082146	0.679892174
202783_at	1.587020543	0.630111566
232155_at	1.365964529	0.732083432
242702_at	1.500911988	0.666261585
219146_at	1.489218935	0.671492939
225866_at	1.417641271	0.705397071
226185_at	0.428682134	2.332730759
208595_s_at	0.834837889	1.197837345
244035_at	0.629035596	1.589735154
203827_at	1.71451539	0.58325519
202142_at	1.391079259	0.7188663
222742_s_at	1.269277891	0.787849538
224721_at	1.364077165	0.733096357
229636_at	0.689710094	1.449884537
225587_at	0.745843783	1.340763338
228486_at	2.249984251	0.444447555
212156_at	0.816836377	1.224235389
1558742_at	0.637240853	1.569265366
218643_s_at	1.477944919	0.676615202
225812_at	1.453985595	0.687764723
201807_at	1.581336728	0.632376383
229831_at	0.261868916	3.818704468
212739_s_at	0.543401499	1.840259921
225196_s_at	0.68836814	1.452711045
200877_at	1.621391045	0.616754362
209528_s_at	0.734651706	1.361189244
203420_at	1.526016052	0.655301102
205781_at	0.648239295	1.542640205
202406_s_at	1.484307006	0.673715071
204025_s_at	1.468816814	0.680820093
214965_at	0.669851967	1.492867155
202717_s_at	1.712906669	0.58380297
226584_s_at	0.753607117	1.326951374
226622_at	0.281949264	3.546737398
233510_s_at	0.775695101	1.289166321
223401_at	1.195526094	0.836451839
215092_s_at	0.443209249	2.256270605
210968_s_at	1.715235965	0.583010163
210547_x_at	0.674058478	1.483550808
212410_at	1.781531992	0.561314646
229309_at	4.291005999	0.233045584
217414_x_at	0.344730454	2.900817108
214870_x_at	0.714409138	1.39975813
201534_s_at	1.581651634	0.632250477
204675_at	0.391316136	2.555478571
1553990_at	0.673927225	1.483839743
217408_at	1.653356013	0.604830413
218414_s_at	0.780093699	1.281897292
204253_s_at	0.727558887	1.374459191
207949_s_at	0.668413419	1.496080079
200595_s_at	1.706240119	0.58608398
222839_s_at	1.608158052	0.621829427
208946_s_at	1.626179649	0.614938208
225132_at	1.583103938	0.631670465
229223_at	0.662668859	1.509049334
204485_s_at	1.985269983	0.503709827
224877_s_at	1.44298563	0.693007594
218205_s_at	0.572841505	1.745683565
239667_at	1.605672626	0.622791959
228292_at	0.733629934	1.363085057
224601_at	1.785805116	0.559971517
1552630_a_at	0.752674981	1.328594713
210149_s_at	1.558488926	0.641647164
201401_s_at	0.707034092	1.414358957
226851_at	1.860729671	0.537423579
214268_s_at	1.481807433	0.674851521
205420_at	1.817050062	0.55034257
219248_at	1.376947347	0.726244182
203599_s_at	1.464468339	0.682841665
225520_at	2.105942796	0.474846706
217823_s_at	1.577012962	0.634110197
219961_s_at	1.788828977	0.559024934
243240_at	0.536587815	1.863627858
210097_s_at	1.569043597	0.63733092
203341_at	1.442663839	0.693162172
218877_s_at	1.768195147	0.565548436
212756_s_at	1.330275069	0.751724229
225083_at	1.479024974	0.676121105
1556355_x_at	0.77387641	1.292195999
219919_s_at	0.594193187	1.682954336
208778_s_at	1.500842548	0.666292411
233924_s_at	1.731095447	0.577668898
1553976_a_at	1.396117659	0.716272009
213076_at	0.769586978	1.299398286
222897_s_at	0.652337202	1.532949518
203371_s_at	1.696816793	0.589338816
206683_at	0.326611406	3.061742428
237839_at	0.466638925	2.142984538
201915_at	1.309489218	0.763656536
228877_at	0.621493568	1.60902711
218404_at	2.331661864	0.428878653
223530_at	1.437635908	0.69558641
1554774_at	1.497047306	0.667981564
222041_at	1.24204839	0.80512161
223370_at	1.572702666	0.635848099
235580_at	0.570811919	1.751890537
218792_s_at	0.553244567	1.807518879
200053_at	1.454811741	0.687374161
200596_s_at	1.340294532	0.746104663
222622_at	0.592974741	1.686412474
227084_at	0.455093057	2.197352793
223091_x_at	1.564554056	0.639159763
223116_at	0.707892915	1.412643041
223156_at	1.605822098	0.622733988
1553715_s_at	0.625482911	1.598764702
229693_at	1.52924125	0.653919059
234338_s_at	0.736588305	1.357610478
224971_at	1.469967017	0.680287373
227094_at	1.822322675	0.548750237
201848_s_at	1.976722613	0.505887874
220751_s_at	1.459206985	0.685303737
226748_at	0.35999166	2.777842134
212518_at	0.689259191	1.450833029
204002_s_at	0.742411415	1.346962048
234290_x_at	0.691077684	1.447015326
236058_at	0.686461811	1.456745276
236745_at	0.580476417	1.722722871
218524_at	0.72772575	1.374144037
202630_at	1.732794907	0.577102343
212437_at	0.706104096	1.416221781
213208_at	1.437548233	0.695628833
209458_x_at	0.345423738	2.894995015
212438_at	1.551122526	0.644694396
223106_at	1.516622447	0.659359884
211745_x_at	0.347060862	2.881339007
235515_at	0.58355413	1.713637087
217987_at	1.746213406	0.572667691
205776_at	1.580885648	0.632556821
224196_x_at	1.376808237	0.726317561
225576_at	1.606010103	0.622661089
240733_at	0.790587573	1.264882012
225091_at	0.784480497	1.27472895
208874_x_at	0.751165999	1.331263665
224921_at	0.758304151	1.318732067
202265_at	1.525567133	0.655493933
225418_at	0.793691741	1.259934995
236489_at	4.421260468	0.226179843
203321_s_at	0.59657318	1.67624029
1553906_s_at	0.812747223	1.230394853
205202_at	1.826553071	0.547479302
241859_at	2.333716612	0.428501042
224247_s_at	1.573562929	0.635500482
225954_s_at	0.483719946	2.0673119
202078_at	1.478392083	0.676410549
205664_at	1.655780756	0.603944693
202882_x_at	1.543401772	0.647919432
229359_at	1.824979847	0.547951256
212246_at	1.611024338	0.620723087
1558201_s_at	1.542888475	0.648134986
212245_at	1.756534855	0.56930268
228123_s_at	0.499363019	2.002551175
222316_at	0.409270352	2.443372686
213836_s_at	1.767999309	0.565611081
218717_s_at	0.283068201	3.53271755
1555392_at	0.614690501	1.626834967
201241_at	1.533177454	0.65224022
222011_s_at	1.592471465	0.627954737
203656_at	1.344703765	0.743658214
54970_at	0.674991227	1.481500736
219292_at	1.453759342	0.687871762
218099_at	1.432528189	0.698066543
235512_at	1.567315894	0.638033471
239350_at	0.67417596	1.483292285
229649_at	0.227553913	4.394562968
213107_at	0.459018588	2.178561013
239343_at	2.438144884	0.410147898
210285_x_at	1.903947828	0.525224476
1555893_at	0.529445633	1.888768059
210307_s_at	0.811441873	1.232374164
227511_at	0.725095393	1.379128884
242725_at	0.534438095	1.871124101
217919_s_at	1.635627253	0.611386242
33814_at	0.738349848	1.354371512
217860_at	1.486071095	0.672915316
203466_at	1.310440642	0.763102095
239822_at	0.853870629	1.171137601
218248_at	0.604166284	1.655173462
1566303_s_at	1.526026328	0.655296689
229435_at	5.457819916	0.183223341
223354_x_at	1.644016637	0.608266351
211755_s_at	1.748006543	0.572080239
1559496_at	0.437036492	2.288138447
223322_at	0.699707498	1.42916862
223485_at	0.641904578	1.557863949
201455_s_at	1.746899025	0.572442932
202891_at	1.285974128	0.777620621
221185_s_at	1.196529238	0.835750576
231858_x_at	0.79158889	1.263282005
232770_at	1.125946383	0.888141758
213509_x_at	0.627067214	1.594725378
235892_at	0.328653379	3.042719359
222432_s_at	1.541703917	0.648632976
204701_s_at	0.798417661	1.252477305
202749_at	2.271945425	0.440151418
243729_at	0.652574268	1.532392632
201980_s_at	1.767678294	0.565713797
226324_s_at	1.367799647	0.731101227
223303_at	0.699495254	1.429602267
1554510_s_at	1.76610626	0.566217346
213897_s_at	0.594697519	1.68152711
226839_at	0.788885055	1.267611795
226948_at	1.358685317	0.736005598
215306_at	1.503975134	0.66490461
1554509_a_at	1.320958325	0.757026153
